CVEGEO,NOM_ENT,NOMGEO,NOMGEO2,NOM_ENT2
32030,Zacatecas,Momax,momax,zacatecas
30068,Veracruz de Ignacio de la Llave,Fortín,fortin,veracruz de ignacio de la llave
30136,Veracruz de Ignacio de la Llave,Rafael Lucio,rafael lucio,veracruz de ignacio de la llave
32024,Zacatecas,Loreto,loreto,zacatecas
32027,Zacatecas,Melchor Ocampo,melchor ocampo,zacatecas
30205,Veracruz de Ignacio de la Llave,El Higo,el higo,veracruz de ignacio de la llave
30071,Veracruz de Ignacio de la Llave,Huatusco,huatusco,veracruz de ignacio de la llave
30129,Veracruz de Ignacio de la Llave,Platón Sánchez,platon sanchez,veracruz de ignacio de la llave
30116,Veracruz de Ignacio de la Llave,Oluta,oluta,veracruz de ignacio de la llave
31066,Yucatán,Santa Elena,santa elena,yucatan
31071,Yucatán,Sudzal,sudzal,yucatan
32049,Zacatecas,Valparaíso,valparaiso,zacatecas
30078,Veracruz de Ignacio de la Llave,Ixcatepec,ixcatepec,veracruz de ignacio de la llave
30170,Veracruz de Ignacio de la Llave,Texcatepec,texcatepec,veracruz de ignacio de la llave
31095,Yucatán,Tixpéhual,tixpehual,yucatan
32033,Zacatecas,Moyahua de Estrada,moyahua de estrada,zacatecas
30162,Veracruz de Ignacio de la Llave,Tenampa,tenampa,veracruz de ignacio de la llave
30165,Veracruz de Ignacio de la Llave,Tepatlaxco,tepatlaxco,veracruz de ignacio de la llave
30191,Veracruz de Ignacio de la Llave,Ursulo Galván,ursulo galvan,veracruz de ignacio de la llave
31028,Yucatán,Dzilam de Bravo,dzilam de bravo,yucatan
31097,Yucatán,Tunkás,tunkas,yucatan
31019,Yucatán,Chemax,chemax,yucatan
30114,Veracruz de Ignacio de la Llave,Nautla,nautla,veracruz de ignacio de la llave
31103,Yucatán,Xocchel,xocchel,yucatan
30177,Veracruz de Ignacio de la Llave,Tlacolulan,tlacolulan,veracruz de ignacio de la llave
30180,Veracruz de Ignacio de la Llave,Tlachichilco,tlachichilco,veracruz de ignacio de la llave
31057,Yucatán,Panabá,panaba,yucatan
30108,Veracruz de Ignacio de la Llave,Minatitlán,minatitlan,veracruz de ignacio de la llave
31016,Yucatán,Chacsinkín,chacsinkin,yucatan
31046,Yucatán,Mama,mama,yucatan
30151,Veracruz de Ignacio de la Llave,Tamiahua,tamiahua,veracruz de ignacio de la llave
31101,Yucatán,Umán,uman,yucatan
31096,Yucatán,Tizimín,tizimin,yucatan
30159,Veracruz de Ignacio de la Llave,Tehuipango,tehuipango,veracruz de ignacio de la llave
31060,Yucatán,Quintana Roo,quintana roo,yucatan
32002,Zacatecas,Apulco,apulco,zacatecas
30073,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,hueyapan de ocampo,veracruz de ignacio de la llave
31035,Yucatán,Hoctún,hoctun,yucatan
31106,Yucatán,Yobaín,yobain,yucatan
32001,Zacatecas,Apozol,apozol,zacatecas
32054,Zacatecas,Villa Hidalgo,villa hidalgo,zacatecas
30079,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,ixhuacan de los reyes,veracruz de ignacio de la llave
31094,Yucatán,Tixmehuac,tixmehuac,yucatan
30140,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,san andres tenejapan,veracruz de ignacio de la llave
30202,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,zontecomatlan de lopez y fuentes,veracruz de ignacio de la llave
30197,Veracruz de Ignacio de la Llave,Yecuatla,yecuatla,veracruz de ignacio de la llave
31026,Yucatán,Dzemul,dzemul,yucatan
31041,Yucatán,Kanasín,kanasin,yucatan
31043,Yucatán,Kaua,kaua,yucatan
32038,Zacatecas,Pinos,pinos,zacatecas
30072,Veracruz de Ignacio de la Llave,Huayacocotla,huayacocotla,veracruz de ignacio de la llave
30109,Veracruz de Ignacio de la Llave,Misantla,misantla,veracruz de ignacio de la llave
31011,Yucatán,Celestún,celestun,yucatan
31090,Yucatán,Timucuy,timucuy,yucatan
32044,Zacatecas,Tabasco,tabasco,zacatecas
30080,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,ixhuatlan del cafe,veracruz de ignacio de la llave
32016,Zacatecas,General Pánfilo Natera,general panfilo natera,zacatecas
30186,Veracruz de Ignacio de la Llave,Tomatlán,tomatlan,veracruz de ignacio de la llave
32051,Zacatecas,Villa de Cos,villa de cos,zacatecas
31012,Yucatán,Cenotillo,cenotillo,yucatan
30064,Veracruz de Ignacio de la Llave,Chumatlán,chumatlan,veracruz de ignacio de la llave
31055,Yucatán,Opichén,opichen,yucatan
31006,Yucatán,Buctzotz,buctzotz,yucatan
30166,Veracruz de Ignacio de la Llave,Tepetlán,tepetlan,veracruz de ignacio de la llave
30107,Veracruz de Ignacio de la Llave,Las Minas,las minas,veracruz de ignacio de la llave
32026,Zacatecas,Mazapil,mazapil,zacatecas
30132,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,las vigas de ramirez,veracruz de ignacio de la llave
32017,Zacatecas,Guadalupe,guadalupe,zacatecas
30097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,lerdo de tejada,veracruz de ignacio de la llave
30182,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,tlalnelhuayocan,veracruz de ignacio de la llave
30131,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,poza rica de hidalgo,veracruz de ignacio de la llave
30192,Veracruz de Ignacio de la Llave,Vega de Alatorre,vega de alatorre,veracruz de ignacio de la llave
30195,Veracruz de Ignacio de la Llave,Xoxocotla,xoxocotla,veracruz de ignacio de la llave
30211,Veracruz de Ignacio de la Llave,San Rafael,san rafael,veracruz de ignacio de la llave
30081,Veracruz de Ignacio de la Llave,Ixhuatlancillo,ixhuatlancillo,veracruz de ignacio de la llave
31059,Yucatán,Progreso,progreso,yucatan
30181,Veracruz de Ignacio de la Llave,Tlalixcoyan,tlalixcoyan,veracruz de ignacio de la llave
31036,Yucatán,Homún,homun,yucatan
32010,Zacatecas,Fresnillo,fresnillo,zacatecas
31014,Yucatán,Cuncunul,cuncunul,yucatan
32031,Zacatecas,Monte Escobedo,monte escobedo,zacatecas
32045,Zacatecas,Tepechitlán,tepechitlan,zacatecas
31087,Yucatán,Tetiz,tetiz,yucatan
32043,Zacatecas,Susticacán,susticacan,zacatecas
30167,Veracruz de Ignacio de la Llave,Tepetzintla,tepetzintla,veracruz de ignacio de la llave
32008,Zacatecas,Cuauhtémoc,cuauhtemoc,zacatecas
31062,Yucatán,Sacalum,sacalum,yucatan
32009,Zacatecas,Chalchihuites,chalchihuites,zacatecas
30087,Veracruz de Ignacio de la Llave,Xalapa,xalapa,veracruz de ignacio de la llave
31034,Yucatán,Hocabá,hocaba,yucatan
32025,Zacatecas,Luis Moya,luis moya,zacatecas
32029,Zacatecas,Miguel Auza,miguel auza,zacatecas
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,ixtaczoquitlan,veracruz de ignacio de la llave
30168,Veracruz de Ignacio de la Llave,Tequila,tequila,veracruz de ignacio de la llave
31023,Yucatán,Chocholá,chochola,yucatan
32035,Zacatecas,Noria de Ángeles,noria de angeles,zacatecas
31030,Yucatán,Dzitás,dzitas,yucatan
30190,Veracruz de Ignacio de la Llave,Tuxtilla,tuxtilla,veracruz de ignacio de la llave
30204,Veracruz de Ignacio de la Llave,Agua Dulce,agua dulce,veracruz de ignacio de la llave
31082,Yucatán,Telchac Pueblo,telchac pueblo,yucatan
30098,Veracruz de Ignacio de la Llave,Magdalena,magdalena,veracruz de ignacio de la llave
30179,Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,tlacotepec de mejia,veracruz de ignacio de la llave
31020,Yucatán,Chicxulub Pueblo,chicxulub pueblo,yucatan
32019,Zacatecas,Jalpa,jalpa,zacatecas
30121,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,ozuluama de mascarenas,veracruz de ignacio de la llave
30152,Veracruz de Ignacio de la Llave,Tampico Alto,tampico alto,veracruz de ignacio de la llave
30178,Veracruz de Ignacio de la Llave,Tlacotalpan,tlacotalpan,veracruz de ignacio de la llave
30102,Veracruz de Ignacio de la Llave,Martínez de la Torre,martinez de la torre,veracruz de ignacio de la llave
30110,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,mixtla de altamirano,veracruz de ignacio de la llave
30163,Veracruz de Ignacio de la Llave,Tenochtitlán,tenochtitlan,veracruz de ignacio de la llave
31061,Yucatán,Río Lagartos,rio lagartos,yucatan
30119,Veracruz de Ignacio de la Llave,Otatitlán,otatitlan,veracruz de ignacio de la llave
30169,Veracruz de Ignacio de la Llave,José Azueta,jose azueta,veracruz de ignacio de la llave
30143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,santiago tuxtla,veracruz de ignacio de la llave
30164,Veracruz de Ignacio de la Llave,Teocelo,teocelo,veracruz de ignacio de la llave
32053,Zacatecas,Villa González Ortega,villa gonzalez ortega,zacatecas
30149,Veracruz de Ignacio de la Llave,Soteapan,soteapan,veracruz de ignacio de la llave
30208,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,carlos a. carrillo,veracruz de ignacio de la llave
31085,Yucatán,Temozón,temozon,yucatan
32015,Zacatecas,El Plateado de Joaquín Amaro,el plateado de joaquin amaro,zacatecas
30066,Veracruz de Ignacio de la Llave,Espinal,espinal,veracruz de ignacio de la llave
31102,Yucatán,Valladolid,valladolid,yucatan
31064,Yucatán,Sanahcat,sanahcat,yucatan
30094,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,juan rodriguez clara,veracruz de ignacio de la llave
32006,Zacatecas,Cañitas de Felipe Pescador,canitas de felipe pescador,zacatecas
31003,Yucatán,Akil,akil,yucatan
32020,Zacatecas,Jerez,jerez,zacatecas
30137,Veracruz de Ignacio de la Llave,Los Reyes,los reyes,veracruz de ignacio de la llave
30111,Veracruz de Ignacio de la Llave,Moloacán,moloacan,veracruz de ignacio de la llave
32046,Zacatecas,Tepetongo,tepetongo,zacatecas
30134,Veracruz de Ignacio de la Llave,Puente Nacional,puente nacional,veracruz de ignacio de la llave
32041,Zacatecas,El Salvador,el salvador,zacatecas
30075,Veracruz de Ignacio de la Llave,Ignacio de la Llave,ignacio de la llave,veracruz de ignacio de la llave
32023,Zacatecas,Juchipila,juchipila,zacatecas
31105,Yucatán,Yaxkukul,yaxkukul,yucatan
30103,Veracruz de Ignacio de la Llave,Mecatlán,mecatlan,veracruz de ignacio de la llave
30146,Veracruz de Ignacio de la Llave,Sochiapa,sochiapa,veracruz de ignacio de la llave
30183,Veracruz de Ignacio de la Llave,Tlapacoyan,tlapacoyan,veracruz de ignacio de la llave
31048,Yucatán,Maxcanú,maxcanu,yucatan
32039,Zacatecas,Río Grande,rio grande,zacatecas
31072,Yucatán,Suma,suma,yucatan
31081,Yucatán,Tekom,tekom,yucatan
31084,Yucatán,Temax,temax,yucatan
30070,Veracruz de Ignacio de la Llave,Hidalgotitlán,hidalgotitlan,veracruz de ignacio de la llave
30153,Veracruz de Ignacio de la Llave,Tancoco,tancoco,veracruz de ignacio de la llave
32036,Zacatecas,Ojocaliente,ojocaliente,zacatecas
30099,Veracruz de Ignacio de la Llave,Maltrata,maltrata,veracruz de ignacio de la llave
30175,Veracruz de Ignacio de la Llave,Tihuatlán,tihuatlan,veracruz de ignacio de la llave
31015,Yucatán,Cuzamá,cuzama,yucatan
30160,Veracruz de Ignacio de la Llave,Álamo Temapache,alamo temapache,veracruz de ignacio de la llave
31069,Yucatán,Sotuta,sotuta,yucatan
30196,Veracruz de Ignacio de la Llave,Yanga,yanga,veracruz de ignacio de la llave
32042,Zacatecas,Sombrerete,sombrerete,zacatecas
30145,Veracruz de Ignacio de la Llave,Soconusco,soconusco,veracruz de ignacio de la llave
30189,Veracruz de Ignacio de la Llave,Tuxpan,tuxpan,veracruz de ignacio de la llave
32058,Zacatecas,Santa María de la Paz,santa maria de la paz,zacatecas
30184,Veracruz de Ignacio de la Llave,Tlaquilpa,tlaquilpa,veracruz de ignacio de la llave
30209,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,tatahuicapan de juarez,veracruz de ignacio de la llave
30171,Veracruz de Ignacio de la Llave,Texhuacán,texhuacan,veracruz de ignacio de la llave
30156,Veracruz de Ignacio de la Llave,Tatatila,tatatila,veracruz de ignacio de la llave
31075,Yucatán,Teabo,teabo,yucatan
30157,Veracruz de Ignacio de la Llave,Castillo de Teayo,castillo de teayo,veracruz de ignacio de la llave
31042,Yucatán,Kantunil,kantunil,yucatan
30174,Veracruz de Ignacio de la Llave,Tierra Blanca,tierra blanca,veracruz de ignacio de la llave
31063,Yucatán,Samahil,samahil,yucatan
32055,Zacatecas,Villanueva,villanueva,zacatecas
30161,Veracruz de Ignacio de la Llave,Tempoal,tempoal,veracruz de ignacio de la llave
31088,Yucatán,Teya,teya,yucatan
32032,Zacatecas,Morelos,morelos,zacatecas
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,mariano escobedo,veracruz de ignacio de la llave
31076,Yucatán,Tecoh,tecoh,yucatan
32007,Zacatecas,Concepción del Oro,concepcion del oro,zacatecas
31058,Yucatán,Peto,peto,yucatan
31033,Yucatán,Halachó,halacho,yucatan
31044,Yucatán,Kinchil,kinchil,yucatan
30200,Veracruz de Ignacio de la Llave,Zentla,zentla,veracruz de ignacio de la llave
31010,Yucatán,Cantamayec,cantamayec,yucatan
30118,Veracruz de Ignacio de la Llave,Orizaba,orizaba,veracruz de ignacio de la llave
30076,Veracruz de Ignacio de la Llave,Ilamatlán,ilamatlan,veracruz de ignacio de la llave
31080,Yucatán,Tekit,tekit,yucatan
32005,Zacatecas,Calera,calera,zacatecas
31001,Yucatán,Abalá,abala,yucatan
31054,Yucatán,Muxupip,muxupip,yucatan
31083,Yucatán,Telchac Puerto,telchac puerto,yucatan
32040,Zacatecas,Sain Alto,sain alto,zacatecas
30065,Veracruz de Ignacio de la Llave,Emiliano Zapata,emiliano zapata,veracruz de ignacio de la llave
31104,Yucatán,Yaxcabá,yaxcaba,yucatan
30115,Veracruz de Ignacio de la Llave,Nogales,nogales,veracruz de ignacio de la llave
31017,Yucatán,Chankom,chankom,yucatan
30142,Veracruz de Ignacio de la Llave,San Juan Evangelista,san juan evangelista,veracruz de ignacio de la llave
32011,Zacatecas,Trinidad García de la Cadena,trinidad garcia de la cadena,zacatecas
31070,Yucatán,Sucilá,sucila,yucatan
31100,Yucatán,Ucú,ucu,yucatan
31078,Yucatán,Tekantó,tekanto,yucatan
26005,Sonora,Arivechi,arivechi,sonora
30002,Veracruz de Ignacio de la Llave,Acatlán,acatlan,veracruz de ignacio de la llave
28039,Tamaulipas,Tula,tula,tamaulipas
29055,Tlaxcala,San Lucas Tecopilco,san lucas tecopilco,tlaxcala
30054,Veracruz de Ignacio de la Llave,Chacaltianguis,chacaltianguis,veracruz de ignacio de la llave
30005,Veracruz de Ignacio de la Llave,Acula,acula,veracruz de ignacio de la llave
26029,Sonora,Guaymas,guaymas,sonora
24049,San Luis Potosí,Villa de Ramos,villa de ramos,san luis potosi
27014,Tabasco,Paraíso,paraiso,tabasco
28034,Tamaulipas,San Carlos,san carlos,tamaulipas
25015,Sinaloa,Salvador Alvarado,salvador alvarado,sinaloa
24051,San Luis Potosí,Villa Hidalgo,villa hidalgo,san luis potosi
30017,Veracruz de Ignacio de la Llave,Apazapan,apazapan,veracruz de ignacio de la llave
30031,Veracruz de Ignacio de la Llave,Carrillo Puerto,carrillo puerto,veracruz de ignacio de la llave
29030,Tlaxcala,Terrenate,terrenate,tlaxcala
30018,Veracruz de Ignacio de la Llave,Aquila,aquila,veracruz de ignacio de la llave
30048,Veracruz de Ignacio de la Llave,Cosoleacaque,cosoleacaque,veracruz de ignacio de la llave
28019,Tamaulipas,Llera,llera,tamaulipas
29024,Tlaxcala,Panotla,panotla,tlaxcala
29050,Tlaxcala,San Francisco Tetlanohcan,san francisco tetlanohcan,tlaxcala
26058,Sonora,Santa Ana,santa ana,sonora
27004,Tabasco,Centro,centro,tabasco
28020,Tamaulipas,Mainero,mainero,tamaulipas
30060,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,chinampa de gorostiza,veracruz de ignacio de la llave
24048,San Luis Potosí,Villa de la Paz,villa de la paz,san luis potosi
26050,Sonora,Rayón,rayon,sonora
27011,Tabasco,Jonuta,jonuta,tabasco
29001,Tlaxcala,Amaxac de Guerrero,amaxac de guerrero,tlaxcala
28027,Tamaulipas,Nuevo Laredo,nuevo laredo,tamaulipas
29058,Tlaxcala,Santa Catarina Ayometla,santa catarina ayometla,tlaxcala
28011,Tamaulipas,Gómez Farías,gomez farias,tamaulipas
28015,Tamaulipas,Gustavo Díaz Ordaz,gustavo diaz ordaz,tamaulipas
26063,Sonora,Tepache,tepache,sonora
26070,Sonora,General Plutarco Elías Calles,general plutarco elias calles,sonora
30056,Veracruz de Ignacio de la Llave,Chiconamel,chiconamel,veracruz de ignacio de la llave
29021,Tlaxcala,Nanacamilpa de Mariano Arista,nanacamilpa de mariano arista,tlaxcala
29027,Tlaxcala,Tenancingo,tenancingo,tlaxcala
24044,San Luis Potosí,Vanegas,vanegas,san luis potosi
30019,Veracruz de Ignacio de la Llave,Astacinga,astacinga,veracruz de ignacio de la llave
30057,Veracruz de Ignacio de la Llave,Chiconquiaco,chiconquiaco,veracruz de ignacio de la llave
26021,Sonora,La Colorada,la colorada,sonora
26062,Sonora,Suaqui Grande,suaqui grande,sonora
28001,Tamaulipas,Abasolo,abasolo,tamaulipas
29026,Tlaxcala,Santa Cruz Tlaxcala,santa cruz tlaxcala,tlaxcala
29032,Tlaxcala,Tetlatlahuca,tetlatlahuca,tlaxcala
29045,Tlaxcala,Benito Juárez,benito juarez,tlaxcala
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,camerino z. mendoza,veracruz de ignacio de la llave
26072,Sonora,San Ignacio Río Muerto,san ignacio rio muerto,sonora
29034,Tlaxcala,Tlaxco,tlaxco,tlaxcala
26067,Sonora,Villa Hidalgo,villa hidalgo,sonora
26004,Sonora,Altar,altar,sonora
26019,Sonora,Cananea,cananea,sonora
25016,Sinaloa,San Ignacio,san ignacio,sinaloa
30006,Veracruz de Ignacio de la Llave,Acultzingo,acultzingo,veracruz de ignacio de la llave
26032,Sonora,Huásabas,huasabas,sonora
30040,Veracruz de Ignacio de la Llave,Coatzintla,coatzintla,veracruz de ignacio de la llave
29059,Tlaxcala,Santa Cruz Quilehtla,santa cruz quilehtla,tlaxcala
30028,Veracruz de Ignacio de la Llave,Boca del Río,boca del rio,veracruz de ignacio de la llave
26061,Sonora,Soyopa,soyopa,sonora
27012,Tabasco,Macuspana,macuspana,tabasco
29038,Tlaxcala,Tzompantepec,tzompantepec,tlaxcala
24017,San Luis Potosí,Guadalcázar,guadalcazar,san luis potosi
26068,Sonora,Villa Pesqueira,villa pesqueira,sonora
28025,Tamaulipas,Miguel Alemán,miguel aleman,tamaulipas
30063,Veracruz de Ignacio de la Llave,Chontla,chontla,veracruz de ignacio de la llave
28030,Tamaulipas,Padilla,padilla,tamaulipas
24054,San Luis Potosí,Xilitla,xilitla,san luis potosi
26002,Sonora,Agua Prieta,agua prieta,sonora
30061,Veracruz de Ignacio de la Llave,Las Choapas,las choapas,veracruz de ignacio de la llave
29013,Tlaxcala,Huamantla,huamantla,tlaxcala
29033,Tlaxcala,Tlaxcala,tlaxcala,tlaxcala
26066,Sonora,Ures,ures,sonora
26035,Sonora,Imuris,imuris,sonora
24011,San Luis Potosí,Ciudad Fernández,ciudad fernandez,san luis potosi
29006,Tlaxcala,Calpulalpan,calpulalpan,tlaxcala
27013,Tabasco,Nacajuca,nacajuca,tabasco
30035,Veracruz de Ignacio de la Llave,Citlaltépetl,citlaltepetl,veracruz de ignacio de la llave
24013,San Luis Potosí,Ciudad Valles,ciudad valles,san luis potosi
24050,San Luis Potosí,Villa de Reyes,villa de reyes,san luis potosi
30014,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,amatlan de los reyes,veracruz de ignacio de la llave
30038,Veracruz de Ignacio de la Llave,Coatepec,coatepec,veracruz de ignacio de la llave
30033,Veracruz de Ignacio de la Llave,Cazones de Herrera,cazones de herrera,veracruz de ignacio de la llave
25005,Sinaloa,Cosalá,cosala,sinaloa
25012,Sinaloa,Mazatlán,mazatlan,sinaloa
26009,Sonora,Bacanora,bacanora,sonora
29037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,ziltlaltepec de trinidad sanchez santos,tlaxcala
26069,Sonora,Yécora,yecora,sonora
29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,ixtacuixtla de mariano matamoros,tlaxcala
30052,Veracruz de Ignacio de la Llave,Cuichapa,cuichapa,veracruz de ignacio de la llave
30016,Veracruz de Ignacio de la Llave,La Antigua,la antigua,veracruz de ignacio de la llave
26028,Sonora,Granados,granados,sonora
26039,Sonora,Naco,naco,sonora
30047,Veracruz de Ignacio de la Llave,Coscomatepec,coscomatepec,veracruz de ignacio de la llave
24018,San Luis Potosí,Huehuetlán,huehuetlan,san luis potosi
29002,Tlaxcala,Apetatitlán de Antonio Carvajal,apetatitlan de antonio carvajal,tlaxcala
25006,Sinaloa,Culiacán,culiacan,sinaloa
28002,Tamaulipas,Aldama,aldama,tamaulipas
29019,Tlaxcala,Tepetitla de Lardizábal,tepetitla de lardizabal,tlaxcala
26006,Sonora,Arizpe,arizpe,sonora
25017,Sinaloa,Sinaloa,sinaloa,sinaloa
30026,Veracruz de Ignacio de la Llave,Banderilla,banderilla,veracruz de ignacio de la llave
24053,San Luis Potosí,Axtla de Terrazas,axtla de terrazas,san luis potosi
26024,Sonora,Divisaderos,divisaderos,sonora
29014,Tlaxcala,Hueyotlipan,hueyotlipan,tlaxcala
30009,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,alto lucero de gutierrez barrios,veracruz de ignacio de la llave
30008,Veracruz de Ignacio de la Llave,Alpatláhuac,alpatlahuac,veracruz de ignacio de la llave
26008,Sonora,Bacadéhuachi,bacadehuachi,sonora
27005,Tabasco,Comalcalco,comalcalco,tabasco
26027,Sonora,Fronteras,fronteras,sonora
28009,Tamaulipas,Ciudad Madero,ciudad madero,tamaulipas
24008,San Luis Potosí,Cerritos,cerritos,san luis potosi
24016,San Luis Potosí,Ebano,ebano,san luis potosi
25011,Sinaloa,Guasave,guasave,sinaloa
25013,Sinaloa,Mocorito,mocorito,sinaloa
26011,Sonora,Bacoachi,bacoachi,sonora
26016,Sonora,Benjamín Hill,benjamin hill,sonora
28005,Tamaulipas,Burgos,burgos,tamaulipas
30020,Veracruz de Ignacio de la Llave,Atlahuilco,atlahuilco,veracruz de ignacio de la llave
30058,Veracruz de Ignacio de la Llave,Chicontepec,chicontepec,veracruz de ignacio de la llave
26044,Sonora,Ónavas,onavas,sonora
26025,Sonora,Empalme,empalme,sonora
30021,Veracruz de Ignacio de la Llave,Atoyac,atoyac,veracruz de ignacio de la llave
26071,Sonora,Benito Juárez,benito juarez,sonora
28016,Tamaulipas,Hidalgo,hidalgo,tamaulipas
28040,Tamaulipas,Valle Hermoso,valle hermoso,tamaulipas
26056,Sonora,San Miguel de Horcasitas,san miguel de horcasitas,sonora
28038,Tamaulipas,Tampico,tampico,tamaulipas
24022,San Luis Potosí,Moctezuma,moctezuma,san luis potosi
24009,San Luis Potosí,Cerro de San Pedro,cerro de san pedro,san luis potosi
25001,Sinaloa,Ahome,ahome,sinaloa
24042,San Luis Potosí,Tanquián de Escobedo,tanquian de escobedo,san luis potosi
27009,Tabasco,Jalapa,jalapa,tabasco
25003,Sinaloa,Badiraguato,badiraguato,sinaloa
26003,Sonora,Álamos,alamos,sonora
30007,Veracruz de Ignacio de la Llave,Camarón de Tejeda,camaron de tejeda,veracruz de ignacio de la llave
30041,Veracruz de Ignacio de la Llave,Coetzala,coetzala,veracruz de ignacio de la llave
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,coatzacoalcos,veracruz de ignacio de la llave
28029,Tamaulipas,Ocampo,ocampo,tamaulipas
28033,Tamaulipas,Río Bravo,rio bravo,tamaulipas
24020,San Luis Potosí,Matehuala,matehuala,san luis potosi
24052,San Luis Potosí,Villa Juárez,villa juarez,san luis potosi
24019,San Luis Potosí,Lagunillas,lagunillas,san luis potosi
28013,Tamaulipas,Güémez,guemez,tamaulipas
30004,Veracruz de Ignacio de la Llave,Actopan,actopan,veracruz de ignacio de la llave
24045,San Luis Potosí,Venado,venado,san luis potosi
29018,Tlaxcala,Contla de Juan Cuamatzi,contla de juan cuamatzi,tlaxcala
30049,Veracruz de Ignacio de la Llave,Cotaxtla,cotaxtla,veracruz de ignacio de la llave
27008,Tabasco,Huimanguillo,huimanguillo,tabasco
25018,Sinaloa,Navolato,navolato,sinaloa
26007,Sonora,Atil,atil,sonora
27006,Tabasco,Cunduacán,cunduacan,tabasco
29005,Tlaxcala,Apizaco,apizaco,tlaxcala
26023,Sonora,Cumpas,cumpas,sonora
26064,Sonora,Trincheras,trincheras,sonora
24015,San Luis Potosí,Charcas,charcas,san luis potosi
28004,Tamaulipas,Antiguo Morelos,antiguo morelos,tamaulipas
29047,Tlaxcala,Lázaro Cárdenas,lazaro cardenas,tlaxcala
26010,Sonora,Bacerac,bacerac,sonora
28043,Tamaulipas,Xicoténcatl,xicotencatl,tamaulipas
26013,Sonora,Banámichi,banamichi,sonora
26048,Sonora,Puerto Peñasco,puerto penasco,sonora
27001,Tabasco,Balancán,balancan,tabasco
29057,Tlaxcala,Santa Apolonia Teacalco,santa apolonia teacalco,tlaxcala
29053,Tlaxcala,San Juan Huactzinco,san juan huactzinco,tlaxcala
29056,Tlaxcala,Santa Ana Nopalucan,santa ana nopalucan,tlaxcala
30025,Veracruz de Ignacio de la Llave,Ayahualulco,ayahualulco,veracruz de ignacio de la llave
26017,Sonora,Caborca,caborca,sonora
26034,Sonora,Huépac,huepac,sonora
26065,Sonora,Tubutama,tubutama,sonora
28023,Tamaulipas,Méndez,mendez,tamaulipas
24012,San Luis Potosí,Tancanhuitz,tancanhuitz,san luis potosi
28026,Tamaulipas,Miquihuana,miquihuana,tamaulipas
26030,Sonora,Hermosillo,hermosillo,sonora
26014,Sonora,Baviácora,baviacora,sonora
26047,Sonora,Pitiquito,pitiquito,sonora
28037,Tamaulipas,Soto la Marina,soto la marina,tamaulipas
29011,Tlaxcala,Muñoz de Domingo Arenas,munoz de domingo arenas,tlaxcala
26020,Sonora,Carbó,carbo,sonora
26053,Sonora,San Felipe de Jesús,san felipe de jesus,sonora
29022,Tlaxcala,Acuamanala de Miguel Hidalgo,acuamanala de miguel hidalgo,tlaxcala
24041,San Luis Potosí,Tanlajás,tanlajas,san luis potosi
24057,San Luis Potosí,Matlapa,matlapa,san luis potosi
26059,Sonora,Santa Cruz,santa cruz,sonora
25014,Sinaloa,Rosario,rosario,sinaloa
30062,Veracruz de Ignacio de la Llave,Chocamán,chocaman,veracruz de ignacio de la llave
30003,Veracruz de Ignacio de la Llave,Acayucan,acayucan,veracruz de ignacio de la llave
30045,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,cosamaloapan de carpio,veracruz de ignacio de la llave
30051,Veracruz de Ignacio de la Llave,Coyutla,coyutla,veracruz de ignacio de la llave
29004,Tlaxcala,Atltzayanca,atltzayanca,tlaxcala
29039,Tlaxcala,Xaloztoc,xaloztoc,tlaxcala
28036,Tamaulipas,San Nicolás,san nicolas,tamaulipas
30022,Veracruz de Ignacio de la Llave,Atzacan,atzacan,veracruz de ignacio de la llave
27017,Tabasco,Tenosique,tenosique,tabasco
28007,Tamaulipas,Camargo,camargo,tamaulipas
24056,San Luis Potosí,Villa de Arista,villa de arista,san luis potosi
24010,San Luis Potosí,Ciudad del Maíz,ciudad del maiz,san luis potosi
